01/17/98,5,14,23,28,34,47
01/14/98,8,18,20,22,39,40
01/10/98,3,6,9,16,30,49
01/07/98,2,9,19,37,39,46
01/03/98,6,20,24,33,42,47
12/29/99,6,10,15,17,28,44
12/25/99,2,8,42,45,47,49
12/22/99,22,23,32,34,36,47
12/18/99,7,32,35,36,47,48
12/15/99,2,20,24,25,35,45
12/11/99,4,9,11,16,17,44
12/08/99,7,14,24,27,29,49
12/04/99,3,8,9,33,39,49
12/01/99,6,9,12,21,27,32
11/27/99,8,11,14,34,41,42
11/24/99,1,19,22,29,35,48
11/20/99,2,10,14,24,31,45
11/17/99,21,26,27,32,42,44
11/13/99,5,14,20,22,40,43
11/10/99,2,8,20,28,41,42
11/06/99,15,16,22,33,34,43
11/03/99,5,26,30,34,41,44
10/30/99,18,20,27,34,39,43
10/27/99,2,3,22,32,33,34
10/23/99,9,19,36,40,42,48
10/20/99,5,14,17,32,40,46
10/16/99,15,16,23,38,41,46
10/13/99,24,37,41,44,45,47
10/09/99,1,2,14,25,41,44
10/06/99,15,19,27,29,42,48
10/02/99,13,20,23,31,44,49
09/29/99,3,4,13,34,35,36
09/25/99,2,19,36,45,46,47
09/22/99,2,11,24,29,42,46
09/18/99,4,7,25,30,42,47
09/15/99,3,5,13,20,27,29
09/11/99,2,3,6,15,39,44
09/08/99,9,18,22,25,42,49
09/04/99,2,12,40,42,45,47
09/01/99,1,10,17,20,33,45
08/28/99,17,26,36,39,44,47
08/25/99,4,19,27,28,32,36
08/21/99,11,14,16,21,32,39
08/18/99,4,7,13,31,36,37
08/14/99,6,8,12,13,18,46
08/11/99,19,27,33,41,43,46
08/07/99,4,10,23,25,39,42
08/04/99,4,11,19,21,23,40
07/31/99,5,14,26,31,38,48
07/28/99,7,24,28,37,48,49
07/24/99,4,7,10,25,35,38
07/21/99,4,7,12,17,24,32
07/17/99,8,14,39,41,42,49
07/14/99,5,9,12,42,48,49
07/10/99,17,23,30,36,48,49
07/07/99,12,16,20,26,43,44
07/03/99,2,5,11,15,31,36
06/30/99,5,20,26,34,37,46
06/26/99,5,21,29,30,36,42
06/23/99,9,15,22,37,40,49
06/19/99,10,29,31,32,38,47
06/16/99,9,11,12,17,33,42
06/12/99,10,22,37,38,41,42
06/09/99,9,12,22,26,29,32
06/05/99,13,23,24,37,46,47
06/02/99,3,14,22,37,46,48
05/29/99,2,10,12,15,18,36
05/26/99,14,16,31,34,36,44
05/22/99,2,8,12,27,37,39
05/19/99,2,5,18,36,37,47
05/15/99,2,14,28,30,38,45
05/12/99,2,5,18,29,35,37
05/08/99,3,4,9,24,46,49
05/05/99,1,26,29,37,40,43
05/01/99,6,12,18,20,30,45
04/28/99,11,14,16,17,19,26
04/24/99,2,9,16,35,41,48
04/21/99,13,20,22,32,39,43
04/17/99,24,28,29,31,36,40
04/14/99,17,20,28,34,40,42
04/10/99,4,23,33,34,36,47
04/07/99,2,25,38,42,45,48
04/03/99,11,22,24,31,32,36
03/31/99,3,12,18,28,31,36
03/27/99,15,21,32,34,36,38
03/24/99,22,26,32,38,45,46
03/20/99,2,12,16,19,36,37
03/17/99,7,9,12,30,41,44
03/13/99,5,24,30,33,37,40
03/10/99,7,9,10,13,15,34
03/06/99,14,32,35,47,48,49
03/03/99,2,3,5,10,26,27
02/27/99,12,24,25,29,39,42
02/24/99,2,17,19,20,26,41
02/20/99,9,16,27,28,32,45
02/17/99,8,15,27,40,45,46
02/13/99,7,12,30,35,44,49
02/10/99,9,26,32,41,48,49
02/06/99,6,11,20,28,33,49
02/03/99,10,17,19,23,25,35
01/30/99,4,22,23,38,42,43
01/27/99,12,29,38,46,48,49
01/23/99,4,5,9,17,30,41
01/20/99,1,10,16,38,44,45
01/16/99,1,3,5,27,30,45
01/13/99,1,2,6,10,14,29
01/09/99,1,3,18,23,24,35
01/06/99,6,11,30,36,37,48
01/02/99,6,28,33,34,36,48
12/30/00,7,9,17,27,31,48
12/27/00,6,9,17,33,43,45
12/23/00,11,15,24,30,31,33
12/20/00,13,41,42,45,46,49
12/16/00,4,17,27,33,34,45
12/13/00,14,16,18,19,34,40
12/09/00,9,19,21,30,38,40
12/06/00,2,14,21,25,32,47
12/02/00,3,6,20,24,36,47
11/29/00,6,13,23,24,31,42
11/25/00,12,23,24,31,45,46
11/22/00,4,32,36,37,40,49
11/18/00,5,9,23,28,29,48
11/15/00,24,25,28,36,37,42
11/11/00,21,26,29,42,44,49
11/08/00,12,21,33,39,47,49
11/04/00,5,6,11,20,25,47
11/01/00,9,13,21,23,36,47
10/28/00,3,10,23,40,43,46
10/25/00,7,12,16,29,37,43
10/21/00,38,43,44,45,46,47
10/18/00,2,9,11,23,27,45
10/14/00,1,10,14,19,38,45
10/11/00,5,6,21,35,38,46
10/07/00,6,24,25,40,41,44
10/04/00,7,14,19,40,43,49
09/30/00,15,18,20,24,31,41
09/27/00,1,24,29,35,40,45
09/23/00,2,20,22,31,37,49
09/20/00,3,6,21,30,36,40
09/16/00,15,20,36,37,46,49
09/13/00,2,10,27,29,31,49
09/09/00,9,11,19,22,24,42
09/06/00,20,27,31,40,42,45
09/02/00,4,6,12,27,28,46
08/30/00,18,19,29,40,43,49
08/26/00,10,23,35,41,43,47
08/23/00,6,8,14,17,32,47
08/19/00,2,11,14,22,25,34
08/16/00,10,15,16,32,33,41
08/12/00,3,13,14,18,29,40
08/09/00,9,21,39,42,45,49
08/05/00,11,33,37,40,45,46
08/02/00,2,3,12,27,31,47
07/29/00,5,12,19,35,37,43
07/26/00,2,3,25,37,39,40
07/22/00,1,12,18,23,42,47
07/19/00,15,17,32,42,43,45
07/15/00,4,20,28,34,42,49
07/12/00,16,21,31,35,42,44
07/08/00,5,10,12,38,40,41
07/05/00,11,15,19,27,40,48
07/01/00,10,15,17,20,31,44
06/28/00,3,13,22,23,24,25
06/24/00,1,17,21,27,40,44
06/21/00,11,15,29,31,34,46
06/17/00,5,7,9,33,41,48
06/14/00,5,6,21,26,33,40
06/10/00,1,4,16,22,32,37
06/07/00,7,10,27,42,43,47
06/03/00,4,8,18,32,38,45
05/31/00,2,5,11,25,32,34
05/27/00,11,14,18,27,30,42
05/24/00,22,23,24,27,30,45
05/20/00,3,5,8,14,27,31
05/17/00,1,13,23,36,37,48
05/13/00,2,10,11,27,33,37
05/10/00,13,19,23,40,45,49
05/06/00,11,12,19,34,36,45
05/03/00,12,19,33,36,40,44
04/29/00,1,6,19,25,33,48
04/26/00,5,24,28,35,38,42
04/22/00,7,14,20,24,28,39
04/19/00,12,16,32,44,47,49
04/15/00,1,18,25,41,47,48
04/12/00,10,29,34,42,46,47
04/08/00,5,10,24,27,30,45
04/05/00,5,9,12,20,25,27
04/01/00,3,16,32,39,46,49
03/29/00,10,11,12,19,41,48
03/25/00,10,30,31,35,43,44
03/22/00,3,8,17,24,27,43
03/18/00,4,16,19,26,35,43
03/15/00,4,5,26,29,30,34
03/11/00,3,12,26,34,37,41
03/08/00,11,21,27,29,39,45
03/04/00,10,14,16,19,23,36
03/01/00,4,10,14,19,22,27
02/26/00,3,5,10,41,43,45
02/23/00,1,5,29,32,37,43
02/19/00,7,9,13,25,27,47
02/16/00,11,18,25,28,34,44
02/12/00,7,22,25,35,40,42
02/09/00,3,11,16,24,36,49
02/05/00,4,20,24,44,46,47
02/02/00,8,20,34,36,41,43
01/29/00,6,7,22,33,36,40
01/26/00,12,17,25,44,45,47
01/22/00,4,14,18,36,39,44
01/19/00,2,6,27,40,41,47
01/15/00,1,9,15,26,47,48
01/12/00,6,14,20,32,37,44
01/08/00,6,16,27,30,34,35
01/05/00,3,12,22,35,40,47
01/01/00,2,34,36,41,43,45
12/29/01,25,26,34,36,43,46
12/26/01,3,6,9,10,13,20
12/22/01,14,27,34,38,44,45
12/19/01,10,17,19,20,25,35
12/15/01,1,8,18,31,34,37
12/12/01,18,30,31,32,43,44
12/08/01,2,3,4,18,28,43
12/05/01,10,13,31,43,47,48
12/01/01,2,3,6,7,18,36
11/28/01,1,21,29,42,45,47
11/24/01,2,7,21,33,39,46
11/21/01,2,8,12,18,24,35
11/17/01,4,15,21,31,41,49
11/14/01,1,20,27,42,46,48
11/10/01,3,13,17,26,33,35
11/07/01,2,5,13,18,29,42
11/03/01,4,8,14,26,29,43
10/31/01,12,15,29,30,45,47
10/27/01,18,21,25,26,32,48
10/24/01,4,12,21,26,43,46
10/20/01,9,10,22,38,43,44
10/17/01,18,21,25,34,36,45
10/13/01,14,17,22,32,36,49
10/10/01,9,25,42,43,46,47
10/06/01,1,18,27,28,43,47
10/03/01,19,20,22,28,40,42
09/29/01,2,11,16,18,21,33
09/26/01,2,6,12,17,39,47
09/22/01,10,19,27,29,33,36
09/19/01,10,24,25,30,40,48
09/15/01,4,22,24,32,42,43
09/12/01,7,15,34,38,43,45
09/08/01,4,22,25,27,39,45
09/05/01,8,9,21,34,42,43
09/01/01,7,8,18,23,47,48
08/29/01,7,9,22,23,37,42
08/25/01,1,7,18,23,29,43
08/22/01,5,13,15,28,31,34
08/18/01,5,19,26,29,40,42
08/15/01,14,22,27,32,40,47
08/11/01,12,14,16,23,24,45
08/08/01,16,19,29,35,36,38
08/04/01,1,11,15,33,36,49
08/01/01,6,33,39,41,42,44
07/28/01,15,26,29,41,46,48
07/25/01,6,8,13,24,34,46
07/21/01,1,11,22,27,33,49
07/18/01,5,10,13,19,22,47
07/14/01,8,21,25,35,40,41
07/11/01,9,23,27,31,35,48
07/07/01,5,17,29,31,33,46
07/04/01,3,5,9,31,40,41
06/30/01,3,8,15,32,46,48
06/27/01,1,3,19,27,30,48
06/23/01,3,15,24,36,42,47
06/20/01,2,3,13,17,23,32
06/16/01,14,19,20,21,24,28
06/13/01,7,18,22,30,36,43
06/09/01,1,14,23,25,30,41
06/06/01,3,10,17,22,24,40
06/02/01,5,6,11,17,29,37
05/30/01,9,11,12,22,37,48
05/26/01,2,19,25,30,41,45
05/23/01,5,9,15,21,42,43
05/19/01,7,8,18,29,34,44
05/16/01,11,17,29,34,37,45
05/12/01,3,6,25,26,42,44
05/09/01,3,5,7,10,30,43
05/05/01,19,20,23,39,40,43
05/02/01,1,31,38,43,45,46
04/28/01,9,15,26,28,33,39
04/25/01,11,18,20,27,39,46
04/21/01,16,17,19,27,30,37
04/18/01,11,16,20,25,46,48
04/14/01,3,12,14,30,33,40
04/11/01,2,8,11,24,30,36
04/07/01,2,11,25,27,40,44
04/04/01,1,16,17,24,31,32
03/31/01,1,12,13,28,32,44
03/28/01,12,19,32,34,39,43
03/24/01,1,27,31,33,35,47
03/21/01,4,20,21,27,42,47
03/17/01,9,17,19,22,29,37
03/14/01,6,20,31,36,38,44
03/10/01,5,7,8,12,23,28
03/07/01,19,20,22,24,38,42
03/03/01,1,2,4,18,28,35
02/28/01,6,9,17,18,20,39
02/24/01,5,12,25,34,35,45
02/21/01,5,10,23,36,40,44
02/17/01,9,13,27,28,38,42
02/14/01,12,13,14,32,41,43
02/10/01,9,11,36,38,46,47
02/07/01,9,23,29,38,39,43
02/03/01,15,17,21,22,43,45
01/31/01,3,19,29,34,38,45
01/27/01,26,30,32,37,41,47
01/24/01,14,25,26,33,36,44
01/20/01,4,9,10,19,26,36
01/17/01,3,9,11,28,29,47
01/13/01,3,5,33,40,45,46
01/10/01,17,25,40,42,45,49
01/06/01,17,30,37,41,43,48
01/03/01,5,7,12,37,39,46
12/28/02,12,14,15,27,28,39
12/25/02,1,17,19,22,36,44
12/21/02,26,29,35,45,48,49
12/18/02,10,11,26,34,40,44
12/14/02,7,19,21,30,36,44
12/11/02,5,8,13,37,40,43
12/07/02,1,14,26,30,33,38
12/04/02,1,3,4,11,34,40
11/30/02,1,2,12,30,37,43
11/27/02,7,9,11,26,35,48
11/23/02,7,10,15,19,24,29
11/20/02,21,29,32,38,40,42
11/16/02,20,24,26,27,33,41
11/13/02,6,7,16,25,40,48
11/09/02,12,13,30,31,44,49
11/06/02,2,8,19,31,43,48
11/02/02,4,8,11,21,27,48
10/30/02,5,6,13,22,29,46
10/26/02,5,6,14,29,33,47
10/23/02,7,11,24,29,32,36
10/19/02,10,14,20,28,32,40
10/16/02,2,14,23,36,46,47
10/12/02,6,18,23,24,28,46
10/09/02,12,21,23,26,34,47
10/05/02,12,13,16,20,24,26
10/02/02,1,14,16,18,38,49
09/28/02,5,16,17,31,38,45
09/25/02,2,24,33,34,36,37
09/21/02,3,19,29,34,35,36
09/18/02,4,14,39,42,46,48
09/14/02,6,16,23,31,34,39
09/11/02,2,8,12,15,28,49
09/07/02,3,4,8,12,24,28
09/04/02,2,8,10,14,31,39
08/31/02,6,7,10,11,14,47
08/28/02,2,11,20,29,30,48
08/24/02,2,7,21,43,44,46
08/21/02,4,7,13,25,37,45
08/17/02,14,20,22,41,43,49
08/14/02,11,28,33,37,40,46
08/10/02,13,16,18,27,43,45
08/07/02,2,16,21,22,28,47
08/03/02,4,14,24,27,30,40
07/31/02,9,11,27,33,40,42
07/27/02,1,5,13,22,28,43
07/24/02,2,4,8,15,22,49
07/20/02,9,26,28,30,37,41
07/17/02,3,10,16,36,39,46
07/13/02,19,27,29,30,40,45
07/10/02,1,5,7,10,26,49
07/06/02,10,21,23,28,31,39
07/03/02,25,27,28,36,37,40
06/29/02,8,22,41,43,48,49
06/26/02,2,10,20,25,44,48
06/22/02,12,15,18,23,24,46
06/19/02,5,10,34,35,36,45
06/15/02,20,29,38,39,42,46
06/12/02,3,4,15,18,34,47
06/08/02,2,12,19,38,43,48
06/05/02,1,2,9,15,20,38
06/01/02,7,8,12,37,46,48
05/29/02,2,6,8,15,24,44
05/25/02,12,28,31,34,36,42
05/22/02,4,8,9,26,34,43
05/18/02,13,15,24,34,42,47
05/15/02,1,4,14,20,41,44
05/11/02,9,33,36,40,46,47
05/08/02,1,10,30,37,44,49
05/04/02,15,23,38,39,44,49
05/01/02,1,6,25,31,33,43
04/27/02,3,8,12,36,40,47
04/24/02,7,22,35,36,41,49
04/20/02,18,20,27,32,34,36
04/17/02,19,35,36,39,44,48
04/13/02,15,27,35,38,44,46
04/10/02,3,5,24,26,33,46
04/06/02,1,11,14,18,20,38
04/03/02,3,8,29,40,43,44
03/30/02,1,18,26,34,42,48
03/27/02,17,26,30,34,43,48
03/23/02,2,4,9,31,36,40
03/20/02,3,11,12,17,29,41
03/16/02,2,17,24,26,35,47
03/13/02,12,14,20,23,43,47
03/09/02,4,6,16,38,44,45
03/06/02,7,18,20,26,28,31
03/02/02,3,11,13,28,40,47
02/27/02,4,7,16,36,39,40
02/23/02,7,28,38,39,44,48
02/20/02,4,15,21,29,30,35
02/16/02,16,29,34,40,46,48
02/13/02,1,2,6,24,40,47
02/09/02,7,14,20,30,35,36
02/06/02,1,5,14,15,20,43
02/02/02,11,17,22,26,43,48
01/30/02,2,4,6,11,37,47
01/26/02,3,27,31,34,35,40
01/23/02,1,7,8,33,40,44
01/19/02,7,9,22,35,40,47
01/16/02,13,17,18,28,37,44
01/12/02,1,7,13,30,34,36
01/09/02,8,12,15,23,28,39
01/05/02,4,19,20,35,41,46
01/02/02,8,9,15,22,26,39
12/31/03,13,14,17,20,39,40
12/27/03,5,9,17,31,37,44
12/24/03,5,12,21,28,30,45
12/20/03,4,18,20,31,39,48
12/17/03,5,14,17,25,34,44
12/13/03,5,7,10,30,34,35
12/10/03,2,13,14,24,29,42
12/06/03,7,21,31,38,42,48
12/03/03,3,11,27,31,33,35
11/29/03,13,17,26,27,29,45
11/26/03,3,5,7,25,40,47
11/22/03,2,16,25,34,37,48
11/19/03,9,10,13,23,28,29
11/15/03,18,27,33,34,44,47
11/12/03,3,4,41,44,45,48
11/08/03,2,23,28,43,47,49
11/05/03,5,6,13,34,35,43
11/01/03,8,18,29,31,41,43
10/29/03,8,9,22,29,37,49
10/25/03,8,13,16,19,33,49
10/22/03,11,17,26,31,40,44
10/18/03,10,25,26,38,46,49
10/15/03,1,10,14,16,25,39
10/11/03,6,9,21,25,27,32
10/08/03,3,11,18,34,37,41
10/04/03,3,28,29,32,37,45
10/01/03,1,11,17,41,42,45
09/27/03,7,8,16,37,43,44
09/24/03,3,5,11,34,38,47
09/20/03,1,6,23,35,36,39
09/17/03,6,11,13,30,31,37
09/13/03,12,21,26,37,43,49
09/10/03,1,15,24,34,40,48
09/06/03,11,27,41,45,46,49
09/03/03,13,15,16,18,26,33
08/30/03,3,6,37,38,45,47
08/27/03,7,14,20,23,38,46
08/23/03,2,6,19,27,35,47
08/20/03,12,16,20,29,36,47
08/16/03,11,15,17,19,32,39
08/13/03,5,6,13,16,27,30
08/09/03,5,7,10,13,27,29
08/06/03,4,16,27,31,37,38
08/02/03,6,13,23,26,33,34
07/30/03,4,6,12,18,41,48
07/26/03,11,22,26,35,41,46
07/23/03,2,7,15,36,37,49
07/19/03,4,13,33,36,41,47
07/16/03,14,21,26,33,35,46
07/12/03,4,8,13,21,29,35
07/09/03,4,6,9,13,46,48
07/05/03,4,15,26,37,41,45
07/02/03,5,8,12,14,25,37
06/28/03,7,9,19,20,25,44
06/25/03,10,14,15,27,41,47
06/21/03,12,22,25,34,39,40
06/18/03,1,11,29,30,42,44
06/14/03,7,8,21,22,27,29
06/11/03,3,9,24,37,46,49
06/07/03,17,20,23,30,40,47
06/04/03,18,19,29,33,40,47
05/31/03,14,18,22,23,31,45
05/28/03,6,16,20,29,33,45
05/24/03,6,12,15,25,31,47
05/21/03,3,7,16,26,38,47
05/17/03,11,17,29,39,41,48
05/14/03,7,32,37,38,44,45
05/10/03,5,13,15,20,24,42
05/07/03,4,20,28,33,43,48
05/03/03,5,12,31,35,37,46
04/30/03,6,7,19,29,43,47
04/26/03,3,17,20,30,32,35
04/23/03,6,9,14,29,34,45
04/19/03,4,12,40,43,48,49
04/16/03,8,18,21,26,42,48
04/12/03,5,7,9,25,28,48
04/09/03,8,10,15,16,31,46
04/05/03,15,21,31,36,44,49
04/02/03,1,25,32,33,34,35
03/29/03,5,7,18,30,37,46
03/26/03,4,6,7,18,46,47
03/22/03,5,24,31,37,38,47
03/19/03,2,20,30,43,44,47
03/15/03,7,15,29,33,40,45
03/12/03,16,18,21,22,32,33
03/08/03,8,20,22,24,33,44
03/05/03,6,8,19,27,45,46
03/01/03,5,17,22,34,40,47
02/26/03,1,5,18,19,24,28
02/22/03,2,6,17,34,46,48
02/19/03,3,24,27,29,32,45
02/15/03,3,11,12,25,32,38
02/12/03,8,23,29,34,40,47
02/08/03,15,23,24,28,30,41
02/05/03,7,9,33,35,45,47
02/01/03,1,5,29,43,44,48
01/29/03,1,6,29,34,41,46
01/25/03,9,14,17,32,39,49
01/22/03,18,22,26,29,35,37
01/18/03,4,6,11,25,30,44
01/15/03,15,17,25,36,38,45
01/11/03,5,9,26,28,32,41
01/08/03,1,2,12,16,28,41
01/04/03,5,13,21,30,37,46
01/01/03,2,5,32,34,38,49
12/29/04,6,11,21,37,40,46
12/25/04,4,13,16,32,35,37
12/22/04,11,17,35,38,43,47
12/18/04,3,18,27,32,37,40
12/15/04,1,17,32,35,38,48
12/11/04,2,9,40,43,47,48
12/08/04,5,11,25,28,35,49
12/04/04,16,24,26,30,39,42
12/01/04,4,23,26,35,36,40
11/27/04,12,15,30,38,47,48
11/24/04,15,17,19,20,35,38
11/20/04,28,30,38,44,45,48
11/17/04,13,24,30,41,43,47
11/13/04,4,6,7,17,31,36
11/10/04,2,9,19,33,35,45
11/06/04,1,6,16,34,37,41
11/03/04,10,18,19,37,43,48
10/30/04,18,26,29,39,43,45
10/27/04,29,30,33,34,37,46
10/23/04,1,8,13,24,27,43
10/20/04,2,3,13,14,31,36
10/16/04,1,3,11,40,42,48
10/13/04,6,15,22,30,31,48
10/09/04,16,23,33,35,43,49
10/06/04,20,26,29,31,40,49
10/02/04,4,9,14,27,35,48
09/29/04,10,12,14,27,34,36
09/25/04,15,17,20,21,44,47
09/22/04,13,30,32,33,42,46
09/18/04,7,11,15,39,42,48
09/15/04,1,3,15,16,22,39
09/11/04,7,10,21,29,32,43
09/08/04,10,26,37,40,42,47
09/04/04,2,4,5,44,46,47
09/01/04,1,2,21,30,31,38
08/28/04,17,19,23,24,28,38
08/25/04,9,16,22,23,33,45
08/21/04,28,30,31,37,39,46
08/18/04,3,4,13,21,27,29
08/14/04,13,29,31,36,37,42
08/11/04,4,16,18,28,30,38
08/07/04,3,12,23,30,36,37
08/04/04,6,7,9,11,30,43
07/31/04,3,21,31,40,43,49
07/28/04,4,8,25,29,36,37
07/24/04,6,13,17,19,24,29
07/21/04,19,21,24,25,45,46
07/17/04,10,18,23,26,41,43
07/14/04,7,19,32,35,36,43
07/10/04,4,26,30,31,48,49
07/07/04,2,7,26,35,39,43
07/03/04,1,11,14,20,31,40
06/30/04,2,21,31,32,41,49
06/26/04,1,7,8,10,18,36
06/23/04,4,6,15,22,27,40
06/19/04,1,33,40,41,45,48
06/16/04,4,22,30,39,46,47
06/12/04,4,10,28,29,30,46
06/09/04,7,23,24,27,41,42
06/05/04,12,13,17,26,43,45
06/02/04,1,4,20,21,26,43
05/29/04,24,29,30,31,34,46
05/26/04,14,35,37,44,46,48
05/22/04,1,11,12,15,32,46
05/19/04,5,16,24,26,46,48
05/15/04,21,24,30,32,40,41
05/12/04,1,10,26,29,40,45
05/08/04,4,7,24,39,43,44
05/05/04,5,13,16,20,28,31
05/01/04,8,21,24,26,34,38
04/28/04,16,30,36,39,45,47
04/24/04,4,6,15,22,23,27
04/21/04,12,24,32,36,39,47
04/17/04,11,13,18,20,24,29
04/14/04,9,12,14,19,31,43
04/10/04,20,33,36,45,46,47
04/07/04,1,10,18,20,30,40
04/03/04,3,17,22,25,40,46
03/31/04,2,3,17,18,19,46
03/27/04,7,19,31,43,45,49
03/24/04,5,15,19,24,26,46
03/20/04,9,13,21,25,38,41
03/17/04,2,23,25,33,34,41
03/13/04,9,27,32,38,39,49
03/10/04,2,17,35,41,46,48
03/06/04,12,17,25,26,43,44
03/03/04,1,2,7,16,43,44
02/28/04,3,15,17,26,27,46
02/25/04,1,9,25,27,37,40
02/21/04,4,5,26,33,38,44
02/18/04,21,22,26,27,40,47
02/14/04,1,5,12,17,31,44
02/11/04,4,10,14,19,21,28
02/07/04,3,14,26,27,35,44
02/04/04,8,22,37,38,45,47
01/31/04,1,20,23,36,38,49
01/28/04,3,14,20,23,25,45
01/24/04,3,8,17,20,26,47
01/21/04,1,7,26,40,43,45
01/17/04,2,12,25,40,41,47
01/14/04,1,7,12,24,44,49
01/10/04,13,16,18,21,32,33
01/07/04,2,6,13,20,42,48
01/03/04,9,13,24,36,44,45
12/31/05,10,13,31,33,34,35
12/28/05,6,7,10,29,42,44
12/24/05,16,17,18,23,28,33
12/21/05,4,9,25,27,31,33
12/17/05,4,13,18,19,42,43
12/14/05,4,19,24,31,35,43
12/10/05,6,18,23,37,40,45
12/07/05,2,8,12,19,23,41
12/03/05,16,19,21,25,35,45
11/30/05,5,18,22,28,29,32
11/26/05,15,21,31,35,41,46
11/23/05,4,6,10,17,33,49
11/19/05,1,6,8,11,23,46
11/16/05,11,14,36,40,43,45
11/12/05,1,14,24,30,35,45
11/09/05,7,30,36,39,42,49
11/05/05,4,30,39,42,45,46
11/02/05,9,13,14,40,43,49
10/29/05,4,14,19,25,26,49
10/26/05,5,11,20,30,37,43
10/22/05,3,21,25,26,31,40
10/19/05,11,19,33,35,39,40
10/15/05,1,20,31,32,45,46
10/12/05,11,15,23,34,35,36
10/08/05,5,13,15,17,24,27
10/05/05,1,12,15,16,21,35
10/01/05,9,14,19,23,43,45
09/28/05,4,11,21,27,38,41
09/24/05,15,20,32,39,40,47
09/21/05,15,17,24,26,34,35
09/17/05,4,7,13,33,40,47
09/14/05,2,6,18,25,30,32
09/10/05,6,8,26,33,35,42
09/07/05,2,3,16,37,45,49
09/03/05,8,12,22,37,42,46
08/31/05,1,18,30,33,36,47
08/27/05,2,32,39,42,45,46
08/24/05,3,22,25,32,36,41
08/20/05,4,14,17,23,26,38
08/17/05,4,7,24,27,28,41
08/13/05,10,17,21,40,44,45
08/10/05,4,10,16,22,39,42
08/06/05,6,22,28,36,41,48
08/03/05,4,5,6,10,23,35
07/30/05,10,16,21,29,38,45
07/27/05,8,19,22,30,34,47
07/23/05,12,22,25,30,33,38
07/20/05,2,7,22,27,45,48
07/16/05,14,22,23,32,43,49
07/13/05,1,7,8,14,32,33
07/09/05,3,8,10,23,26,28
07/06/05,5,7,23,25,31,49
07/02/05,2,18,22,38,39,44
06/29/05,19,42,43,44,46,47
06/25/05,2,10,11,17,26,44
06/22/05,9,10,13,30,33,39
06/18/05,5,6,7,36,38,46
06/15/05,7,10,13,33,39,42
06/11/05,3,4,11,28,30,45
06/08/05,3,8,20,22,38,49
06/04/05,11,16,18,19,21,23
06/01/05,3,14,25,29,33,42
05/28/05,6,12,17,28,37,46
05/25/05,10,12,16,21,29,48
05/21/05,1,21,23,27,40,45
05/18/05,2,5,6,12,19,36
05/14/05,5,11,20,23,27,28
05/11/05,9,10,16,18,20,49
05/07/05,6,26,28,30,33,34
05/04/05,12,19,23,24,29,44
04/30/05,10,11,18,21,32,42
04/27/05,9,14,17,22,26,46
04/23/05,18,19,23,29,33,45
04/20/05,8,9,12,20,45,48
04/16/05,2,11,16,31,33,41
04/13/05,11,12,23,29,30,40
04/09/05,7,10,11,47,48,49
04/06/05,7,8,24,28,29,40
04/02/05,4,12,24,25,38,41
03/30/05,7,10,24,27,30,47
03/26/05,2,19,27,32,41,43
03/23/05,1,14,32,33,37,40
03/19/05,2,9,12,30,35,46
03/16/05,8,10,18,19,25,41
03/12/05,6,7,8,30,34,43
03/09/05,4,10,11,18,23,34
03/05/05,6,12,20,21,24,43
03/02/05,3,16,19,22,23,25
02/26/05,4,12,22,37,43,49
02/23/05,5,8,10,32,48,49
02/19/05,12,16,27,35,39,41
02/16/05,4,5,17,18,34,38
02/12/05,5,12,16,26,37,43
02/09/05,10,15,21,23,28,37
02/05/05,11,17,26,31,46,48
02/02/05,2,6,7,13,31,36
01/29/05,4,24,26,37,41,43
01/26/05,8,9,13,17,34,44
01/22/05,8,10,33,41,42,45
01/19/05,2,5,18,21,34,43
01/15/05,1,8,27,33,34,42
01/12/05,1,13,21,34,36,42
01/08/05,3,15,18,19,32,48
01/05/05,1,2,30,36,42,43
01/01/05,10,16,17,34,40,47
12/30/06,10,14,18,40,45,49
12/27/06,4,5,12,24,38,45
12/23/06,4,6,19,22,23,45
12/20/06,2,9,12,29,33,37
12/16/06,7,22,24,30,38,46
12/13/06,8,11,22,27,33,36
12/09/06,4,11,18,20,29,44
12/06/06,2,6,12,18,22,29
12/02/06,8,32,33,43,46,49
11/29/06,5,9,14,31,37,46
11/25/06,1,18,20,23,41,47
11/22/06,3,8,14,28,31,39
11/18/06,1,11,22,25,39,41
11/15/06,5,8,34,37,44,47
11/11/06,3,5,6,7,26,40
11/08/06,3,4,20,38,42,48
11/04/06,6,23,30,33,37,41
11/01/06,2,18,24,25,30,40
10/28/06,1,10,26,38,39,47
10/25/06,9,33,37,38,42,49
10/21/06,2,4,25,29,41,43
10/18/06,6,18,25,34,45,49
10/14/06,9,14,22,45,47,49
10/11/06,8,12,24,30,34,35
10/07/06,15,20,33,37,39,45
10/04/06,12,13,22,26,37,45
09/30/06,1,10,18,24,31,46
09/27/06,15,23,38,40,41,49
09/23/06,6,11,19,20,32,39
09/20/06,10,30,41,43,45,47
09/16/06,5,13,14,29,39,40
09/13/06,19,30,32,33,38,41
09/09/06,13,22,31,32,34,48
09/06/06,3,8,20,26,37,46
09/02/06,3,9,10,14,17,19
08/30/06,1,9,15,26,29,32
08/26/06,1,9,10,24,32,35
08/23/06,4,7,16,23,27,39
08/19/06,9,10,19,43,47,49
08/16/06,3,4,8,25,41,48
08/12/06,3,10,21,23,33,44
